first_name,last_name,age,state
Catherine,Ford,7,CA
Maria,Patterson,35,DC
Sarah,Bowman,36,NJ
Ashley,Turner,80,MO
Sharon,Gibson,25,MN
Shirley,Myers,24,TN
Adam,Simpson,61,FL
Alice,Fernandez,5,NY
Ruby,Green,8,CA
Lillian,Wallace,74,MA
Christopher,Garrett,65,NC
Barbara,Brown,33,UT
John,Carter,30,TX
Lois,Mccoy,29,TX
Christopher,Hayes,35,CO
Shirley,Cruz,75,CA
Betty,Edwards,70,FL
Joseph,Powell,78,MS
Janet,Henry,1,WI
Larry,Tucker,5,TX
Anna,Green,50,TX
Edward,Smith,4,TX
Lawrence,Nichols,78,MA
Keith,Ward,80,NJ
James,Bryant,15,UT
Janice,Matthews,65,TX
Bobby,Freeman,64,CA
Kimberly,Dean,77,PA
Janet,Watson,27,TX
Sean,Warren,49,WA
Marilyn,Olson,69,OH
Bruce,James,6,WI
Donna,Shaw,36,MD
Beverly,Barnes,43,TN
Beverly,Bell,60,IA
Antonio,Stevens,11,VA
Victor,Armstrong,61,OK
Mark,Ramirez,28,IL
Matthew,Hudson,20,DC
Denise,Lynch,8,IN
Peter,Robertson,12,MN
Howard,Mendoza,36,NY
Brenda,Matthews,55,DC
Jesse,Stevens,18,OH
Margaret,Cooper,58,TX
Antonio,Alexander,39,VA
Patrick,Ramirez,10,VA
Thomas,Romero,1,TX
Kathryn,Gray,80,NJ
Howard,Little,74,PA
Jane,Gordon,11,NY
Jerry,Hicks,71,NY
Jennifer,Jones,8,NY
Rose,Stone,32,MA
Brian,Turner,73,MO
Victor,Schmidt,71,SD
Diane,Reyes,23,CO
Jonathan,Hunt,40,NJ
Carol,Henry,59,IL
Richard,Hart,79,GA
Rachel,Black,10,MA
Bobby,Duncan,45,MN
Jacqueline,Gardner,29,TX
Joyce,Montgomery,67,CA
Linda,Morrison,22,GA
Joe,Morales,4,ID
Ronald,Lawrence,31,FL
Rebecca,Price,64,WA
Marie,Howell,74,CA
Keith,Mccoy,20,AL
Kimberly,Perry,28,OH
Ann,Garrett,62,IL
Patricia,Austin,52,CA
Jimmy,Miller,18,CA
Janet,Lynch,38,TX
Anne,Meyer,77,OH
Joe,Walker,78,OK
Gregory,Ross,60,CA
Matthew,Owens,34,NE
Martha,Garcia,4,TN
Mark,Marshall,71,CA
Alan,Fuller,48,AR
Gregory,Daniels,71,TX
Thomas,Medina,5,GA
Margaret,Porter,59,OH
Kelly,Bryant,27,IL
Samuel,Reynolds,49,VA
Lois,Watkins,45,GA
Joseph,Washington,31,NC
Philip,Ryan,37,MS
Joe,Garcia,53,GA
Carlos,Peterson,13,VA
Ruth,Hayes,75,OH
Antonio,Hayes,5,IN
Diane,Alexander,70,NY
Gregory,Powell,34,IL
Fred,Watkins,64,CA
Eric,Kennedy,46,ND
Brian,Wilson,58,OH
Christina,Nelson,8,CA
Frances,Gordon,56,HI
Amanda,Rose,36,DE
Diana,Howard,24,MN
Wayne,Hayes,24,TX
Angela,Ward,68,FL
Ralph,Ryan,67,CA
Heather,Morgan,62,NY
Aaron,Torres,28,GA
Sean,Hunt,31,NJ
Sharon,Ford,65,MI
Cheryl,Hicks,13,MO
Joe,Hart,61,CT
Rebecca,Wagner,25,MO
Joe,Gonzalez,78,AZ
Daniel,Reynolds,63,TN
Amanda,Shaw,25,MA
Jesse,Barnes,5,FL
Donna,Matthews,55,CT
Donald,Foster,76,CA
Lisa,Schmidt,56,CO
Adam,Carr,7,TX
Catherine,Daniels,9,FL
Ronald,Ruiz,72,MN
Albert,Turner,75,CA
Amanda,Collins,11,FL
Susan,Oliver,77,PA
William,Campbell,7,OH
Patricia,Woods,8,CA
Jesse,Harvey,77,FL
Carl,Stephens,40,CA
Adam,Hanson,74,CA
James,Alvarez,44,CO
Roger,Nichols,62,SC
Catherine,Kim,77,KY
Victor,Cox,15,OH
Jeremy,Austin,27,VA
Gregory,Reid,55,CA
Jack,Stanley,74,NY
Clarence,Harrison,33,FL
Amy,Carpenter,71,AR
Kelly,Black,64,NC
Annie,Thompson,13,FL
Ashley,Chavez,74,LA
Jacqueline,Henry,50,OK
Emily,Gomez,79,PA
Elizabeth,Wilson,40,MI
Marie,Harper,71,TX
Sean,Ramos,61,SC
Anne,Coleman,10,TX
Russell,Johnston,26,UT
Louise,Evans,70,NM
Janice,Carpenter,71,VA
William,Ray,30,FL
Juan,Kelley,65,NH
Lisa,Mitchell,1,MD
Kelly,Ortiz,16,NY
Virginia,Woods,17,TX
Christopher,Garza,64,CA
Ryan,Jenkins,61,IA
Norma,Carroll,75,CA
Antonio,Shaw,8,CA
Rachel,Medina,78,FL
Denise,White,80,PA
Roger,Peterson,78,NY
Henry,Morgan,76,UT
Deborah,Gibson,26,WA
Carlos,Dixon,79,NV
Virginia,Ross,62,WA
Ann,Russell,27,FL
Kathleen,Pierce,54,CT
Jose,Gutierrez,50,AZ
Bruce,Lane,63,LA
Donna,Ford,10,OK
Raymond,Jenkins,36,MA
Carlos,Meyer,74,NY
Phyllis,Wallace,33,MA
Peter,Williamson,72,PA
Kathy,Berry,75,WA
Stephanie,Rodriguez,69,WA
Albert,Jackson,66,MO
Anthony,Ray,55,TX
Deborah,Porter,28,WA
Beverly,Fisher,68,CT
Louis,Powell,72,NJ
Norma,Berry,70,WI
Carolyn,Smith,15,FL
Johnny,Willis,64,CA
Brenda,Peters,13,OR
Christine,Freeman,73,AL
Dorothy,Hughes,64,KY
Amanda,Murray,45,TX
Gary,Fisher,60,TN
Margaret,Lawson,79,FL
Paula,Spencer,1,TX
Carolyn,Bailey,31,FL
Mark,Ramos,76,PA
Kathy,Sullivan,54,IN
Elizabeth,Foster,24,MO
Willie,Cole,34,FL
Susan,Rivera,53,ID
Brian,Gilbert,40,CO
Ernest,Hernandez,48,WA
Lori,Freeman,47,AL
Shawn,Owens,71,OR
Elizabeth,Ramos,66,NM
Roy,Vasquez,44,MI
Roy,Watkins,67,FL
Marilyn,Greene,39,FL
Tammy,Vasquez,77,CA
Mildred,James,11,NY
Scott,Fowler,57,AK
Martin,Anderson,12,TX
Paul,Kim,68,TX
Justin,Morgan,64,CA
Annie,Howard,70,MD
Martha,Porter,19,NV
Phyllis,Pierce,36,NY
Virginia,Butler,68,CA
Gary,Gardner,4,GA
Jennifer,Martin,9,MN
Juan,Powell,59,MA
Maria,Davis,48,CA
Shirley,Spencer,10,CA
Jason,Pierce,50,MO
Evelyn,Berry,16,NC
Mark,Clark,49,MO
Martha,Clark,28,NY
Alan,Gordon,76,NM
Joan,Alexander,74,VA
Louise,Morrison,57,RI
Donna,Carroll,16,OH
Donald,Holmes,27,NY
Diane,Hicks,58,OR
Evelyn,Bell,21,NC
Nicholas,Ryan,59,TX
Annie,Morrison,16,NC
Billy,Bowman,57,GA
Ronald,Gomez,62,FL
Jeffrey,Sims,20,AR
Terry,Warren,63,TN
Timothy,Murphy,20,CA
Robin,Evans,55,NC
Adam,Smith,48,LA
Lillian,Cook,59,NC
Lois,Ellis,4,NC
Donald,Perez,33,HI
Barbara,Hill,60,FL
Andrea,Lawson,36,MO
Marie,Bowman,55,TN
Antonio,Kim,35,OH
Brandon,Andrews,20,NC
Samuel,Shaw,66,FL
Philip,Myers,23,DC
Amanda,Henderson,52,NY
Anne,George,71,CO
Ruby,Collins,77,TN
Edward,Fields,52,CA
Clarence,Frazier,36,NV
Johnny,Ferguson,73,NY
Gloria,Bishop,79,IA
Heather,Collins,32,FL
Lois,Mendoza,6,TX
Paula,Peterson,62,MO
Anthony,Bailey,66,WA
Judy,Woods,69,OH
Diane,Thomas,34,OH
Russell,Graham,34,FL
Bruce,Lawrence,42,TX
Jesse,Harper,69,TN
Angela,Gilbert,24,AZ
Diana,Fisher,39,VA
Kimberly,Taylor,37,MO
Lawrence,Moreno,65,OH
Bobby,Howell,59,CA
Janice,Mendoza,61,TX
Albert,Clark,37,CA
Phillip,Robinson,76,TX
Raymond,Carter,72,CA
Heather,Elliott,34,IN
Eric,Frazier,79,CA
Kenneth,White,71,KS
Benjamin,Ward,65,KY
Lawrence,Crawford,66,PA
Wayne,Lawrence,44,MN
Katherine,Watson,73,MO
Michael,Long,27,CA
Shirley,Gordon,19,NY
Timothy,Evans,77,FL
Emily,Hanson,73,MO
Denise,Hunt,18,NY
Jimmy,Hawkins,20,FL
Michelle,Greene,56,TX
Fred,Richardson,18,PA
Amy,Foster,41,NE
Harry,Bradley,68,GA
Kimberly,Ross,43,OK
Carolyn,Washington,13,KS
Gerald,Bradley,1,FL
Donna,Rivera,45,FL
Aaron,Jones,63,AZ
Ryan,Watkins,74,OH
Mark,Knight,54,NY
Christina,Wallace,5,LA
Scott,Sanders,47,GA
Maria,Nelson,4,GA
Jonathan,Hughes,50,CA
Chris,Bailey,38,MA
Clarence,Burton,23,SC
Amy,Reed,24,NV
Joshua,Mccoy,60,VA
Mark,Kennedy,30,IA
Maria,Morrison,20,WA
Sharon,Campbell,14,TX
Laura,Cook,59,TX
Beverly,Washington,41,CO
Scott,Harris,35,FL
Joyce,Gardner,10,NC
Rose,Adams,5,DC
Raymond,Bryant,21,IL
Roy,Kim,9,AZ
Donna,Ford,77,MI
Susan,Webb,22,CA
Thomas,Thomas,36,IL
Russell,Duncan,80,ID
David,Weaver,71,VA
Sandra,Wagner,39,TX
Beverly,Murphy,77,ID
Juan,Black,5,FL
Ryan,Russell,53,IN
Annie,Flores,75,MA
Julie,Reyes,43,GA
Daniel,Ramos,77,NV
Harry,Wright,2,NY
Diana,Ramirez,67,NC
Wanda,Mitchell,55,NC
Clarence,Marshall,68,TX
Maria,Ray,6,TX
Ernest,Barnes,70,FL
Ryan,Gardner,25,TX
Elizabeth,Rogers,23,IN
Julia,Dixon,3,TN
John,Montgomery,35,LA
Jennifer,Price,15,VA
Gerald,Edwards,42,VA
Joseph,Gonzales,57,OH
Ruth,Welch,79,UT
Heather,Pierce,5,FL
Louis,Riley,30,CA
Laura,Daniels,57,DC
Timothy,Harris,25,NY
Laura,Owens,47,DC
Justin,Diaz,34,IL
Rose,Robinson,66,WI
Henry,Hanson,63,TX
Cynthia,Hamilton,62,DC
Matthew,Hayes,61,FL
Albert,James,25,TX
Kathleen,Armstrong,59,ID
Heather,Nichols,48,TX
Harold,Wheeler,44,FL
Teresa,Lawrence,15,LA
Harold,Black,56,MO
Angela,Rose,56,TN
Aaron,Carroll,42,FL
Kimberly,Alvarez,20,AR
Diana,Alexander,64,IA
Benjamin,Ortiz,75,CO
Samuel,Dean,78,MO
Timothy,Burton,71,CA
Antonio,Ellis,51,VA
Shirley,Sanchez,71,IL
Sarah,Lawrence,58,MA
Donna,Hughes,16,TX
Joshua,Hicks,46,UT
Joe,Ford,58,CA
Mildred,Turner,63,MN
Frances,Perez,63,CO
Johnny,Weaver,42,RI
Ernest,Robertson,20,CA
Bruce,Holmes,59,FL
Ryan,Simpson,9,TX
Deborah,Harper,50,UT
Diane,Harrison,76,FL
Kelly,Clark,29,NE
Julia,Hill,3,TX
Chris,Payne,64,TX
Stephen,Morgan,34,WI
Cynthia,Cooper,6,NY
Stephanie,Garrett,19,TX
Charles,Green,58,CO
Kevin,Cox,71,OH
Ashley,Fernandez,68,AL
Edward,Greene,72,NY
Carlos,Mills,14,CO
Gloria,Bowman,77,AK
Jesse,Gonzalez,37,CA
Diane,Castillo,47,ID
Chris,Taylor,45,ID
Peter,Hayes,14,IL
Marie,Phillips,71,VA
Victor,Martin,64,CA
James,Lawrence,65,TX
Sandra,Meyer,62,MS
Jimmy,Black,52,CA
Frank,Thompson,47,NY
Julie,Baker,58,AR
Benjamin,Morgan,78,IN
Chris,Mendoza,79,TN
Lawrence,Bowman,3,TX
Carlos,Morris,75,FL
Stephen,Phillips,77,CO
Evelyn,Fowler,64,CA
Phyllis,Warren,4,CA
Teresa,Barnes,8,KY
Andrea,Wood,27,TX
Roy,Sanders,19,ID
Kathleen,Taylor,76,MN
Patrick,Hunter,66,NC
Michael,Peters,54,TX
Jack,Lee,14,VA
Alan,Mcdonald,74,OH
John,Peterson,32,ID
Nancy,Hughes,68,OR
Sara,Hanson,67,TX
Peter,Reynolds,64,AL
Clarence,Ramirez,71,MI
Martha,Shaw,5,CA
Brenda,Carter,45,MD
Christine,Phillips,51,WA
Michael,Hamilton,62,OK
Joan,Simpson,48,NY
Virginia,Owens,66,FL
Andrea,Anderson,68,HI
Stephanie,Wood,9,KY
Clarence,Rose,33,CA
Paula,Bryant,5,FL
Christine,Edwards,26,IL
Carol,Mason,1,NY
James,Jackson,25,TX
Rose,Barnes,30,DC
Jean,Chapman,79,TX
Stephen,Morris,71,TX
Victor,Rose,73,FL
Evelyn,Boyd,48,CA
Alice,Payne,2,DC
Ann,Flores,79,CA
Diane,Boyd,20,KY
Adam,Smith,44,IL
Jerry,Romero,65,MI
Patrick,Coleman,13,MN
Maria,Gomez,53,PA
Jack,Richardson,62,MI
Ruth,Gomez,69,IN
Dorothy,Reid,2,FL
Katherine,Smith,62,TN
Irene,Lane,5,VA
Henry,Carroll,25,OH
Annie,Garza,67,VA
Kenneth,Perkins,49,MO
Elizabeth,Fuller,19,TN
Cynthia,Simmons,26,MN
Kelly,Woods,62,FL
Martin,Porter,66,WI
Annie,Graham,4,AL
Anthony,Hunter,60,MO
Ralph,Willis,45,CO
Amanda,Watkins,66,HI
Alice,Hicks,21,NY
Juan,Mcdonald,51,SC
Melissa,Hunt,38,IL
Harold,Richards,75,MN
Cheryl,Richardson,35,ID
Joan,James,64,TX
Brian,Reed,14,PA
Ronald,Cook,1,FL
Jerry,Flores,65,CO
Fred,Flores,74,KY
Betty,Bryant,24,MN
Bonnie,Harrison,31,FL
Paul,Ryan,39,WA
Jonathan,Matthews,14,TX
George,Fisher,28,AL
Jesse,Reed,47,NC
Frank,Carr,67,FL
Jeffrey,Lane,75,OH
Cheryl,Owens,36,IL
Martha,Watkins,61,GA
Chris,Reyes,56,CA
Ann,Morales,43,AL
Gerald,Holmes,78,TX
Julie,Mitchell,52,NY
Carolyn,Hunter,15,CA
Rose,Williamson,74,DC
Irene,Jenkins,61,WI
Bonnie,Gomez,71,TX
Shawn,Rose,61,FL
Jonathan,Franklin,75,LA
Jose,Alvarez,62,GA
Marilyn,Brooks,40,LA
Sara,Hunter,72,NY
Diane,Smith,69,FL
Lawrence,Torres,7,NC
Henry,Dunn,68,TX
Rachel,Coleman,65,WA
Marie,Mendoza,72,IN
Gloria,Reyes,77,IA
Billy,Palmer,22,PA
Kenneth,Ruiz,37,DC
Joan,Porter,45,IA
Victor,Oliver,57,OH
Randy,Simpson,72,TX
Diane,Stevens,80,WA
Shawn,Freeman,72,NY
Maria,Harper,65,WA
Jack,King,50,FL
Theresa,Bennett,62,TX
Anthony,Lopez,65,AZ
Laura,Hudson,55,NC
Ann,Nelson,80,VA
Paul,Stephens,44,FL
Mary,Romero,45,MS
Rebecca,Perez,28,TX
Jane,Myers,78,CA
Bruce,Owens,67,MD
Phillip,Edwards,67,CA
Ronald,Chavez,57,VA
Barbara,Graham,2,LA
Jean,Mitchell,42,TN
Jean,Turner,80,MD
Theresa,Hansen,70,TX
Jeremy,Cooper,44,CA
Kathleen,Stone,13,LA
Lois,Kelly,62,MI
Ernest,Mccoy,44,WI
Carol,Hunter,18,IL
Edward,Bennett,63,CA
Julie,Cook,10,FL
Wanda,James,12,TX
Susan,Brooks,55,CA
Timothy,Fernandez,13,KS
Paul,Garrett,29,OH
Louis,Austin,38,VA
Steven,Knight,31,IL
Nicholas,Duncan,21,TX
Cynthia,Ruiz,79,WA
Ruby,Weaver,6,FL
Helen,Robertson,80,CA
Heather,Cruz,39,MN
Earl,Marshall,53,CA
Laura,Cruz,53,CA
Bonnie,Parker,70,CA
Christopher,Martin,57,TX
Marie,Rose,19,KS
Lois,Martinez,21,IL
Aaron,Larson,78,FL
Teresa,Washington,44,FL
Linda,Carroll,57,KS
Katherine,Hall,8,TX
Earl,Kim,69,AL
Eric,Ray,10,FL
Catherine,Dixon,7,FL
Patricia,Wood,50,IN
Steve,Brown,31,CA
Antonio,Taylor,73,WA
Margaret,Parker,44,KY
Daniel,Hamilton,62,RI
Harry,Riley,76,CO
Sandra,Price,53,TX
Anne,Peters,17,FL
Janet,King,43,VA
Brian,George,42,OH
Brian,Taylor,35,SD
Susan,Hamilton,26,TX
Julie,White,69,PA
Julie,Bradley,43,VA
Shirley,Reid,62,FL
Dorothy,Watson,13,RI
Arthur,Tucker,40,UT
Robert,Castillo,67,TX
Wanda,Garrett,77,NC
Cynthia,Hawkins,11,NY
Angela,Perkins,70,NC
Craig,Brooks,51,SD
Nicholas,Bennett,77,KY
Katherine,Martin,11,DC
Alice,Green,69,TX
Richard,Daniels,64,OK
Marie,Perkins,2,WV
Scott,Campbell,24,CT
Timothy,Cook,67,OH
Willie,Larson,24,PA
Joe,Chapman,79,TX
Sandra,Thomas,41,CA
Patricia,Jordan,27,LA
Fred,Diaz,11,CA
Denise,Cooper,71,IA
Steve,Chavez,58,NY
Chris,Chapman,80,TX
Jimmy,Elliott,3,TN
Carolyn,Nichols,52,DC
Sara,Gomez,8,CA
Robert,Gray,61,TX
Julia,Patterson,52,IL
Aaron,Hamilton,80,KY
Andrew,Henry,47,FL
Kathleen,Day,48,NC
Theresa,Andrews,22,CA
Julia,Mendoza,51,MS
John,Gray,51,WI
Carol,Frazier,71,CA
Philip,Simmons,34,CA
Jimmy,Bennett,65,CA
Emily,James,60,MI
Sarah,Young,38,TX
Thomas,Long,41,MI
Denise,Reed,71,IL
Kimberly,Holmes,29,GA
Anthony,Anderson,42,OH
Theresa,Stanley,71,FL
Kathleen,Vasquez,29,TX
Lori,Moore,75,DC
Helen,Williamson,63,NY
Rachel,Palmer,50,MO
Ruby,Banks,45,UT
Theresa,Foster,40,CO
Anne,Lee,74,OH
Emily,Weaver,80,SC
Benjamin,Moore,77,NV
Amanda,Hunt,3,GA
Andrew,Bryant,22,TX
Doris,Payne,38,WV
Martha,Wright,70,TX
Shirley,Powell,69,UT
Joseph,Gomez,39,VA
Diane,Cruz,32,NV
Timothy,Sanders,24,AZ
Denise,Russell,36,WV
Samuel,Garrett,8,MI
Irene,Welch,6,NC
Cynthia,Spencer,75,OH
Kelly,Jenkins,78,VA
Alice,Murphy,75,AL
Doris,Black,43,IL
Dennis,Reyes,75,NY
Chris,Hamilton,71,MA
Linda,Wright,67,IN
Brandon,Weaver,79,VA
Jack,Chavez,2,MN
Marie,Daniels,49,VA
Brenda,Green,69,IA
Anna,Wagner,67,AL
Harold,Gordon,76,DC
Raymond,Duncan,17,ND
Kelly,Fuller,13,CA
Bonnie,Rose,55,NY
Robert,Lane,64,CA
Phillip,Hudson,65,OH
Shawn,Hawkins,39,TX
Wayne,Harvey,65,UT
Michael,Allen,11,TX
Judy,Coleman,15,OH
Craig,Baker,48,CO
Terry,Ryan,1,TX
Marie,Torres,40,KY
Jean,Burke,67,VA
Thomas,Lewis,29,OH
Alan,Mills,39,AK
David,Hernandez,6,IN
Jason,Phillips,40,MI
Denise,Webb,11,CO
Catherine,Kelly,11,NY
Kelly,Kim,33,UT
Doris,Ford,71,CA
Carol,Carpenter,22,TX
Jimmy,Mitchell,67,NY
Jack,Elliott,32,NC
Matthew,Jordan,30,KS
Maria,Grant,46,TX
Brandon,Fuller,29,OH
Gerald,Davis,64,GA
Patricia,Myers,74,TX
Lori,Brown,69,CA
Lori,Webb,40,TX
Jean,Mcdonald,16,AL
Joseph,Banks,71,IL
Albert,Adams,69,PA
Ronald,Black,44,CA
Susan,Jackson,27,VA
Craig,Parker,23,AL
Charles,Rose,9,OH
Jerry,Griffin,50,MA
Frances,Lynch,77,FL
Carl,Gomez,2,OH
Denise,Tucker,43,FL
Harry,Stevens,31,CA
Anna,Hamilton,59,MO
Robert,Hunt,78,TX
Jeffrey,Baker,27,MD
Peter,Morris,10,VA
Jane,Lopez,49,KS
Laura,Nelson,77,CA
Terry,Rodriguez,61,TX
Ruth,Hansen,9,MN
Kimberly,Bryant,20,CA
Kenneth,Matthews,44,DC
Irene,Alvarez,69,KY
Willie,Johnson,38,IA
Earl,Jacobs,54,CA
Ryan,Hunter,78,TX
Jeremy,Washington,11,MA
Laura,Davis,68,CT
Craig,Webb,49,VA
Ruth,Bowman,62,KY
Linda,Larson,69,FL
Carol,Brown,20,CA
Betty,Ryan,69,DC
Sandra,Reed,11,MO
Clarence,Nelson,79,MN
Amy,Reyes,63,FL
Richard,Hicks,79,IA
Lori,Dixon,40,OH
Eric,Holmes,6,TX
Tammy,Owens,42,FL
George,Daniels,46,OK
Clarence,Wallace,35,TX
Debra,Bradley,21,TX
Lisa,Henderson,70,NC
Peter,Simpson,76,MT
Cheryl,Wright,67,IN
Ann,Chapman,22,MI
Eric,Fox,61,MS
Phyllis,Shaw,23,TX
Jennifer,Hicks,50,DC
Terry,Burns,68,MO
Denise,Murray,12,AZ
Craig,Weaver,38,MI
Dorothy,Lee,6,MS
Martha,Garza,65,OH
Kimberly,Powell,72,WI
Ryan,Ward,55,MO
Jack,Franklin,27,FL
Bobby,Morgan,73,OH
Donald,Medina,62,CO
Rachel,Perez,19,KS
Sandra,Gomez,18,MI
Paula,Ortiz,17,OH
Juan,Harris,5,GA
Judy,Carter,68,NE
Raymond,Dunn,21,NJ
Jesse,Ramirez,75,OH
Gregory,Bailey,27,OH
Craig,Carpenter,2,OR
Norma,Murray,54,OH
Jose,Hunt,16,TX
Harold,Peterson,67,CA
Arthur,Smith,37,MN
Angela,Flores,39,TX
Steve,Daniels,1,CA
Mildred,Ray,67,TX
Gloria,Collins,27,OH
Charles,Welch,44,GA
Craig,Garza,4,TX
William,Roberts,69,FL
Gregory,Nguyen,77,WA
Frank,Mason,72,DC
Bruce,Bell,69,MO
Jean,Robinson,7,OR
Elizabeth,Cooper,18,MA
Jack,Perkins,22,TN
Martha,Andrews,47,MO
Anne,Sanders,10,MD
Howard,Bryant,64,LA
Mildred,Morgan,31,CO
Kathleen,Woods,78,MO
Frances,Brooks,23,WA
Harry,Lopez,78,CO
Irene,Payne,28,TX
Heather,Riley,33,TX
Ernest,Duncan,1,TX
Frances,Fowler,63,LA
Linda,Alexander,58,VA
Jeffrey,Russell,34,GA
Annie,Grant,64,MI
Martha,Cunningham,78,NC
Terry,Murphy,63,CA
Christina,Ortiz,25,KY
Jonathan,Nichols,1,CA
Clarence,Burns,5,TX
Daniel,Castillo,7,DC
Doris,Rose,20,AZ
Antonio,Burton,78,LA
Raymond,Greene,22,CO
Jack,Simpson,67,AL
Jonathan,Walker,52,FL
Elizabeth,Wilson,13,WI
Nicole,Graham,39,FL
Albert,Robertson,66,MI
Amanda,Lane,21,TX
Donna,Morrison,66,FL
Jason,Baker,41,WI
Jacqueline,Dean,37,DC
Mary,Ward,45,NE
Phillip,King,51,CO
Joseph,Jacobs,44,WA
Heather,Cox,43,TX
Terry,Kennedy,23,CA
Paula,Day,80,NJ
Steve,Ellis,28,TX
Paula,Rodriguez,39,PA
Terry,Russell,62,VA
Ruth,Garrett,15,VA
Earl,King,70,LA
Jack,Greene,4,IN
Christina,Lawson,18,NV
Russell,Bennett,23,FL
Laura,Day,54,AZ
Craig,Woods,49,DC
Lillian,Wagner,77,FL
Julie,Torres,68,TX
Todd,George,78,FL
Theresa,Gardner,70,KS
Laura,Torres,13,OR
Walter,Robertson,10,PA
James,Kelley,59,AK
Theresa,Martinez,48,VA
Dorothy,Wheeler,70,OR
George,Perry,71,NY
Alice,Hawkins,60,TX
Keith,Edwards,14,PA
Larry,Walker,76,CA
Evelyn,Hunt,5,TX
Doris,Carter,56,KY
Lori,Martinez,18,FL
Daniel,Robinson,33,WA
Earl,Hawkins,48,TX
Clarence,Coleman,70,MI
Ronald,Fields,55,TX
Laura,Owens,37,TX
Carlos,Mendoza,57,NJ
Evelyn,Harris,77,NY
Carolyn,Murray,7,WA
Matthew,Thompson,29,CA
Howard,Lynch,20,FL
Samuel,Walker,54,TX
Linda,Brown,68,FL
Lillian,Watkins,73,MO
Tina,Arnold,7,TN
Christine,Wheeler,16,TX
Jonathan,Oliver,77,NC
Charles,Hunt,54,TX
Jose,White,76,CA
Julia,Evans,14,NY
Rose,Ward,77,TX
Ronald,Hernandez,74,OH
Carol,Dunn,19,MN
Richard,Hicks,75,NY
Christina,Hunt,11,IL
Harold,Fox,68,SC
Rebecca,Black,42,VA
Lois,Murray,28,CO
Susan,Simpson,68,PA
Joshua,Cruz,28,NY
Shirley,Hernandez,7,MI
Susan,Medina,23,TX
Andrew,Crawford,9,NY
Angela,Fuller,60,PA
Amanda,Gordon,31,MI
Irene,Anderson,45,GA
David,Duncan,72,NC
Anna,Watkins,15,OK
David,Hart,68,KY
Paul,Ramirez,80,KY
Christine,Hayes,3,CO
Sandra,Chavez,55,TX
Nicole,Sims,77,CO
Rose,Bell,36,CA
Johnny,Meyer,31,MN
Heather,Wilson,46,TX
Paul,Roberts,29,TX
Philip,Chavez,80,FL
Philip,Perry,27,FL
Jessica,Hayes,59,TX
Anne,Harper,77,IN
Alice,Kelley,53,AR
Carl,Martin,68,OH
Edward,Campbell,71,PA
Dorothy,Owens,61,PA
Richard,Torres,33,DC
Arthur,Lawson,74,VA
Linda,Stone,68,NE
Todd,Kim,19,PA
Ann,Gordon,64,GA
Marilyn,Carroll,70,GA
Martha,Wagner,62,TX
Jane,Kennedy,72,CA
Victor,Green,15,NC
Irene,Cook,9,PA
Nancy,Henry,30,OR
Harry,Young,52,CA
Sharon,Kelley,66,FL
Brian,Ward,54,MN
Ruby,Baker,42,OH
Roy,Dixon,38,NC
Ann,Castillo,21,TX
Kimberly,Wheeler,20,GA
Harold,Hernandez,57,FL
Pamela,Richardson,32,MO
Amanda,Murray,43,TX
Julie,Lee,80,CO
Roy,Price,47,CA
Jerry,Martinez,78,MD
Marilyn,Morrison,52,VA
Shirley,Romero,26,CA
Ashley,Lawson,71,NV
Todd,Webb,15,CO
Susan,Ortiz,27,OK
Rose,Lopez,80,IN
Jennifer,Graham,57,GA
George,Wright,48,FL
Deborah,Wallace,8,LA
Lori,Johnston,27,FL
Benjamin,Lawson,79,ND
Christopher,Robinson,22,CA
Brandon,Castillo,67,CA
Karen,Gutierrez,68,IL
Sean,Warren,66,CA
Matthew,Ryan,53,NY
Carolyn,Shaw,67,TX
Larry,Adams,66,NM
Matthew,Baker,37,IL
Earl,George,51,FL
Rose,Morgan,30,NC
Paula,Peters,25,CA
Ryan,Cox,60,GA
Catherine,White,70,TX
Jeremy,Marshall,79,PA
Ruby,Parker,16,OH
Joe,Flores,4,LA
Norma,Warren,45,PA
Virginia,Rivera,21,OK
Gary,Medina,39,NV
Billy,Franklin,55,SC
Tina,Fowler,80,NC
Lillian,Clark,25,TX
Wanda,Garza,15,CA
Andrew,Jenkins,41,NY
Carl,Carr,25,CO
Henry,Gilbert,72,FL
Gerald,Owens,26,IL
Anne,Gardner,29,IL
Annie,Schmidt,32,TN
Carol,Nichols,30,OH
Shawn,Carpenter,21,OH
Dorothy,Pierce,51,CA
Laura,Payne,10,CO
Shawn,Ferguson,11,MN
Matthew,Pierce,56,MI
Jean,Garza,65,AL
Joyce,Young,24,CT
Lori,Walker,42,CO
Randy,Olson,62,MA
Paul,Black,65,TN
Clarence,Fernandez,16,CA
Phyllis,Griffin,53,MN
Sandra,Wilson,48,TX
Roy,Burton,19,GA
Bruce,Bell,40,FL
Sara,Howard,59,CA
Andrea,Robinson,61,NY
Sharon,George,58,OK
Howard,Austin,61,CA
Matthew,Welch,50,TX
Johnny,Spencer,16,IN
Anna,Frazier,30,TX
Catherine,Carter,23,FL
George,Graham,27,NC
Carol,Richards,30,IA
Amy,Powell,73,UT
Emily,Patterson,23,FL
Timothy,Henry,52,MO
Angela,Matthews,29,TX
Jimmy,Morrison,53,MO
Louise,Jones,17,WA
